,GCcleanPOBlat,GCcleanPOBlon,Unnamed: 0_x,count,cleanPOBtown_x,cleanPOBcnty_x,cleanPOBst_x,GCcleanPOBplace_x,Unnamed: 0_y,ersatz_id,rawPOB,cleanPOBtown_y,cleanPOBcnty_y,cleanPOBst_y,GCcleanPOBprec,GCcleanPOBplace_y
4673,45.2150121,-96.6338493,22,22,22,0,22,22,1894,1895,Milbank S Dak,Milbank,,South Dakota,town,Milbank SD
4674,45.2166324,-112.6389244,1,1,1,0,1,1,3606,3607,Dillon Mont,Dillon,,Montana,town,Dillon MT
4675,45.2238494,-95.3933582,9,9,9,0,9,9,4216,4217,Murdock Minn,Murdock,,Minnesota,town,Murdock MN
4676,45.2255655,-76.1940598,1,1,1,1,1,1,28686,28687,Almonte Ont,Almonte,Ontario,Canada,town,Almonte Mississippi Mills ON Canada
4677,45.22992070000001,-94.0038756,11,11,11,0,11,11,7677,7678,Maple Lake Minn,Maple Lake,,Minnesota,town,Maple Lake MN
4678,45.2312337,-93.6687657,1,1,1,0,1,1,6020,6021,Albertville Minn,Albertville,,Minnesota,town,Albertville MN
4679,45.23175689999999,-96.1604013,5,5,5,0,5,5,19688,19689,Correll Minn,Correll,,Minnesota,town,Correll MN
4680,45.2330198,-94.9400088,1,1,1,0,1,1,20868,20869,Spicer Minn,Spicer,,Minnesota,town,Spicer MN
4681,45.2335768,-89.1556693,1,1,1,0,1,1,25831,25832,Deerbrook Wis,Deerbrook,,Wisconsin,town,Deerbrook WI
4682,45.237184,-91.9815675,4,4,4,0,4,4,6369,6370,Prairie Farm Wis,Prairie Farm,,Wisconsin,town,Prairie Farm WI
4683,45.2410875,-98.4950932,1,1,1,0,1,1,275,276,Ducksberry S Dak,Duxbury,,South Dakota,town,Duxbury SD
4684,45.2435941,-99.7770613,3,3,3,0,3,3,14411,14412,Hoven D T,Hoven,,Dakota Territory,town,Hoven SD
4685,45.24385,-98.0975935,1,1,1,0,1,1,6291,6292,Verdon S Dak,Verdon,,South Dakota,town,Verdon SD
4686,45.2438524,-94.7244456,3,3,3,0,3,3,10942,10943,Crow River Minn,Crow River,,Minnesota,town,Crow River MN
4687,45.243854,-93.5149576,3,3,3,0,3,3,8133,8134,Dayton Minn,Dayton,,Minnesota,town,Dayton MN
4688,45.2444301,-78.8939439,1,1,1,1,1,1,7555,7556,Dorset Ontario,Dorset,Ontario,Canada,town,Dorset ON Canada
4689,45.2480556,-95.9083333,5,5,5,0,5,5,3235,3236,Halloway Minn,Holloway,,Minnesota,town,Holloway MN
4690,45.24878629999999,-76.36066770000002,2,2,2,2,2,2,21965,21966,Ottawa Canada,Ottawa,Ontario,Canada,town,Ottawa ON Canada
4691,45.25190720000001,-92.2712996,3,3,3,0,3,3,4710,4711,Clear Lake Wis,Clear Lake,,Wisconsin,town,Clear Lake WI
4692,45.252189,-92.8274343,1,1,1,0,1,1,10117,10118,New Scandia Minn,New Scandia,,Minnesota,town,New Scandia MN
4693,45.2532394,-92.5045823,1,1,1,0,1,1,2360,2361,Alden Wis,Alden,,Wisconsin,town,Alden WI
4694,45.2535736,-94.6262733,1,1,1,0,1,1,21678,21679,Manannah Minn,Manannah,,Minnesota,town,Manannah MN
4695,45.2547094,-87.07150329999997,1,1,1,0,1,1,3973,3974,Ellison Bay Wis,Ellison Bay,,Wisconsin,town,Ellison Bay WI
4696,45.25661820000001,-92.3449955,1,1,1,0,1,1,22208,22209,Black Brook Wis,Black Brook,,Wisconsin,town,Black Brook WI
4697,45.25912750000001,-91.8148954,2,2,2,0,2,2,3029,3030,Dallas Wis,Dallas,,Wisconsin,town,Dallas WI
4698,45.2602714,-97.7165973,1,1,1,0,1,1,6662,6663,Butler S Dak,Butler,,South Dakota,town,Butler SD
4699,45.2611111,-94.1241667,17,17,17,0,17,17,4463,4464,Annandale Minn,Annandale,,Minnesota,town,Annandale MN
4700,45.2616667,-96.3277778,6,6,6,0,6,6,2590,2591,Odessa Minn,Odessa,,Minnesota,town,Odessa MN
4701,45.2625417,-95.4682287,4,4,4,0,4,4,4215,4216,DeGraff Minn,De Graff,,Minnesota,town,De Graff MN
4702,45.2639825,-96.1806943,1,1,1,0,1,1,14206,14207,Akron Minn,Akron,,Minnesota,town,Akron Township MN
4703,45.266667,-94.833333,1,1,1,0,1,1,9049,9050,Erving Minn,Irving Township,,Minnesota,town,Irving Township MN
4704,45.2733153,-66.0633081,1,1,1,1,1,1,24133,24134,St John New Brunswick,St John,New Brunswick,Canada,town,Saint John NB Canada
4705,45.2733463,-84.604476,2,2,2,0,2,2,23393,23394,Wolverine Mich,Wolverine,,Michigan,town,Wolverine MI
4706,45.2755313,-95.1927948,1,1,1,0,1,1,23193,23194,Arctander Minn,Arctander,,Minnesota,town,Arctander Township MN
4707,45.2788561,-92.9852183,2,2,2,0,2,2,6885,6886,Forest Lake Minn,Forest Lake,,Minnesota,town,Forest Lake MN
4708,45.2819049,-95.7519839,7,7,7,0,7,7,3074,3075,Danvers Minn,Danvers,,Minnesota,town,Danvers MN
4709,45.283333,-61.5,2,2,2,2,2,2,5384,5385,Lundy Nova Scotia,Lundy,Nova Scotia,Canada,town,Lundy NS BH Canada
4710,45.2858745,32.3201079,7,7,2,7,7,7,774,775,Tabuldy Russia,Tabuldy,Crimea,Russia,county,Crimea Russia
4711,45.2863641,-99.27956,2,2,2,0,2,2,11391,11392,Loyalton D T,Loyalton,,Dakota Territory,town,Loyalton SD
4712,45.2886749,-74.8545436,1,1,1,1,1,1,19297,19298,Macuille Ontario,Maxville,Ontario,Canada,town,Maxville ON KC Canada
4713,45.2888065,-99.4358783,2,2,2,0,2,2,19749,19750,Hillsmune S Dak,Hillside,,South Dakota,town,Hillside SD
4714,45.2896545,-93.855582,1,1,1,0,1,1,24907,24908,Bertram Minn,Bertram,,Minnesota,town,Bertram Lake Monticello Township MN
4715,45.2916316,-96.4628344,10,10,10,0,10,10,620,621,Big Stone City S Dak,Big Stone City,,South Dakota,town,Big Stone City SD
4716,45.2924646,-94.2119303,5,5,5,0,5,5,945,946,South Haven Minn,South Haven,,Minnesota,town,South Haven MN
4717,45.2938143,-111.9460911,1,1,1,0,1,1,13195,13196,Virginia City Mont,Virginia City,,Montana,town,Virginia City MT
4718,45.2973467,-94.6880257,2,2,2,0,2,2,10882,10883,Union Grove Minn,Union Grove Township,,Minnesota,town,Union Grove Township MN
4719,45.3010756,-94.9441773,8,8,8,0,8,8,4052,4053,New London Minn,New London,,Minnesota,town,New London MN
4720,45.3035734,-92.4282507,2,2,2,0,2,2,828,829,Deronda Wis,Deronda,,Wisconsin,town,Deronda WI
4721,45.3044062,-97.0364661,3,3,3,0,3,3,223,224,Summit S Dak,Summit,,South Dakota,town,Summit SD
4722,45.30478220000001,-96.4450624,14,14,14,0,14,14,2,3,Ortonville Minn,Ortonville,,Minnesota,town,Ortonville MN
4723,45.3055201,-93.7941378,4,4,4,0,4,4,3610,3611,Monticello Minn,Monticello,,Minnesota,town,Monticello MN
4724,45.3069062,-92.3621369,7,7,7,0,7,7,6483,6484,Amery Wis,Amery,,Wisconsin,town,Amery WI
4725,45.31255170000001,-94.2972055,10,10,10,0,10,10,800,801,Kimbal1 Minn,Kimball,,Minnesota,town,Kimball MN
4726,45.3141273,-91.6510007,3,3,3,0,3,3,14925,14926,Chetek Wis,Chetek,,Wisconsin,town,Chetek WI
4727,45.3144076,-92.5804798,1,1,1,0,1,1,22911,22912,Nye Wis,Nye,,Wisconsin,town,Nye WI
4728,45.3149603,-95.6000349,34,34,34,0,34,34,313,314,Benson Minn,Benson,,Minnesota,town,Benson MN
4729,45.3149655,-93.9797011,1,1,1,0,1,1,4112,4113,Silver Creek Minn,Silver Creek,,Minnesota,town,Silver Creek MN
4730,45.3152415,-94.4086029,10,10,10,0,10,10,820,821,Watkins Minn,Watkins,,Minnesota,town,Watkins MN
4731,45.3157932,-91.8596188,1,1,1,0,1,1,25675,25676,Hillsdale Wis,Hillsdale,,Wisconsin,town,Hillsdale WI
4732,45.3174662,-90.2084785,3,3,3,0,3,3,9723,9724,Riblake Wis,Rib Lake,,Wisconsin,town,Rib Lake WI
4733,45.31806320000001,-85.25840040000001,2,2,2,0,2,2,21837,21838,Charlevoix Mich,Charlevoix,,Michigan,town,Charlevoix MI
4734,45.3205199,-92.7049303,2,2,2,0,2,2,20392,20393,Oceola Wis,Osceola,,Wisconsin,town,Osceola WI
4735,45.3210479,-110.7052121,2,2,2,0,2,2,3655,3656,Chico Mont,Chico,,Montana,town,Chico MT
4736,45.3216314,-94.2113753,2,2,2,0,2,2,342,343,Fairhaven Minn,Fairhaven,,Minnesota,town,Fairhaven MN
4737,45.3245771,-118.0877188,1,1,1,0,1,1,25106,25107,LaGrande Ore,La Grande,,Oregon,town,La Grande OR
4738,45.324998,-94.5445145,7,7,7,0,7,7,6690,6691,Eden Valley Minn,Eden Valley,,Minnesota,town,Eden Valley MN
4739,45.3258099,-98.4953711,2,2,2,0,2,2,5591,5592,Warner D T,Warner,,Dakota Territory,town,Warner SD
4740,45.3305298,-98.1066281,1,1,1,0,1,1,17681,17682,Ferney D T,Ferney,,Dakota Territory,town,Ferney South Dakota
4741,45.3310429,25.5623504,1,1,1,0,1,1,25864,25865,Siinia Romania,Sinaia,,Romania,town,Sinaia Romania
4742,45.331349,-92.1712964,3,3,3,0,3,3,5244,5245,Clayton Wis,Clayton,,Wisconsin,town,Clayton WI
4743,45.3319041,-97.3050847,7,7,7,0,7,7,1968,1969,Waubay D T,Waubay,,Dakota Territory,town,Waubay SD
4744,45.3321795,-97.5200891,18,18,18,0,18,18,1219,1220,Webster S Dak,Webster,,South Dakota,town,Webster SD
4745,45.3331421,-93.7335062,2,2,2,0,2,2,25101,25102,Big Lake Minn,Big Lake,,Minnesota,town,Big Lake MN
4746,45.334853,-96.7692833,1,1,1,0,1,1,13662,13663,Corona D T,Corona,,South Dakota,town,Corona South Dakota
4747,45.3369566,-97.5406135,6,6,6,0,6,6,3051,3052,Webster D T,Webster,,Dakota Territory,town,Webster SD
4748,45.3377283,-93.5691122,1,1,1,0,1,1,6084,6085,Elk River Minn,Elk River,,Minnesota,town,Elk River MN
4749,45.3446765,-97.7484272,8,8,8,0,8,8,306,307,Bristol S Dak,Bristol,,South Dakota,town,Bristol SD
4750,45.34774210000001,-94.8272295,1,1,1,0,1,1,12709,12710,Hawick Minn,Hawick,,Minnesota,town,Hawick MN
4751,45.3482506,-94.3720518,1,1,1,0,1,1,14225,14226,Main Prairie Minn,Maine Prairie,,Minnesota,town,Maine Prairie Minnesota
4752,45.3485213,-96.1417944,1,1,1,0,1,1,12913,12914,Artichoke Lake Minn,Artichoke Lake,,Minnesota,town,Artichoke Lake Minnesota
4753,45.3543187,-117.2296126,1,1,1,0,1,1,2068,2069,Joseph Ore,Joseph,,Oregon,town,Joseph OR
4754,45.3566502,-86.9306739,1,1,1,0,1,1,16719,16720,Detroit Harbor Wis,Detroit Harbor Washington,,Wisconsin,town,Detroit Harbor Washington WI
4755,45.3575121,-84.223903,1,1,1,0,1,1,16592,16593,Onway Mich,Onaway,,Michigan,town,Onaway MI
4756,45.361944,36.471111,1,1,1,0,1,1,28343,28344,Kertch Russia,Kerch,,Russia,town,Kerch Russia
4757,45.3666669,-74.9833338,1,1,1,1,1,1,21273,21274,Rose Corner Ontario,Rose Corner,Ontario,Canada,town,Rose Corner Ontario Canada
4758,45.36703519,-97.60738063,1,1,0,1,1,1,3139,3140,Day S Dak,,Day,South Dakota,county,Day County SD
4759,45.370804,-87.9523332,1,1,1,0,1,1,25035,25036,Wausaukee Wis,Wausaukee,,Wisconsin,town,Wausaukee WI
4760,45.3768459,-94.7236488,14,14,14,0,14,14,822,823,Paynesville Minn,Paynesville,,Minnesota,town,Paynesville MN
4761,45.376919,-87.6112261,1,1,1,0,1,1,5116,5117,Ingalls Mich,Ingalls,,Michigan,town,Ingalls MI
4762,45.3777148,-95.4256715,1,1,1,0,1,1,27391,27392,Camp Lake Minn,Camp Lake Township,,Minnesota,town,Camp Lake Township MN
4763,45.37833300000001,-96.441667,3,3,3,0,3,3,900,901,Big Stone Minn,Big Stone,,Minnesota,town,Big Stone Township Big Stone county MN
4764,45.3807971,-94.4366609,3,3,3,0,3,3,10667,10668,St Nicholas Minn,St Nicholas,,Minnesota,town,St Nicholas MN
4765,45.3827216,-96.0755817,3,3,3,0,3,3,23863,23864,Hegbert Minn,Hegbert Township,,Minnesota,town,Hegbert Township MN
4766,45.3838505,-95.9736607,1,1,1,0,1,1,8613,8614,Fairfield Minn,Fairfield,,Minnesota,town,Fairfield MN
4767,45.3936545,-93.87650759999998,1,1,1,0,1,1,5156,5157,Becker Minn,Becker,,Minnesota,town,Becker MN
4768,45.3938525,-92.8166023,4,4,4,0,4,4,3860,3861,Centre City Minn,Center City,,Minnesota,town,Center City MN
4769,45.3945087,-75.8439603,1,1,1,1,1,1,95,96,Aylmer Quebec,Aylmer,Quebec,Canada,town,Aylmer Gatineau QC Canada
4770,45.3948295,-86.9313007,1,1,1,0,1,1,14750,14751,Washington Wis,Washington,,Wisconsin,town,Washington WI
4771,45.399813,-74.137765,1,1,1,1,1,1,17743,17744,Lazare Quebec,SaintLazare,Quebec,Canada,town,SaintLazare QC JT Canada
4772,45.4009928,-71.8824288,2,2,2,2,2,2,13538,13539,Sherbrooke Quebec,Sherbrooke,Quebec,Canada,town,Sherbrooke QC Canada
4773,45.4013471,-91.8490626,13,13,13,0,13,13,2358,2359,Barron Wis April 2l,Barron,,Wisconsin,town,Barron WI
4774,45.401906200000006,-92.6524292,1,1,1,0,1,1,24633,24634,Taylor Falls Minn,Taylors Falls,,Minnesota,town,Taylors Falls MN
4775,45.40473370000001,-91.7618941,2,2,2,0,2,2,5426,5427,Cameron Wis,Cameron,,Wisconsin,town,Cameron WI
4776,45.408333,-96.858611,1,1,1,0,1,1,27694,27695,Wilmot D T,Wilmot,,Dakota Territory,town,Wilmot SD
4777,45.4085732,-96.8578499,3,3,3,0,3,3,3931,3932,Wilmot S Dak,Wilmot,,South Dakota,town,Wilmot SD
4778,45.4099615,-92.6396509,6,6,6,0,6,6,1048,1049,St Croix Fails Wis,St Croix Falls,,Wisconsin,town,St Croix Falls WI
4779,45.4102319,-97.9025974,3,3,3,0,3,3,4367,4368,Andover D T,Andover,,Dakota Territory,town,Andover SD
4780,45.416352,-96.675899,2,2,2,0,2,2,8063,8064,Foster Minn,Foster,,Minnesota,town,Foster MN
4781,45.4194099,-94.0488721,4,4,4,0,4,4,3708,3709,Clearwater Minn,Clearwater,,Minnesota,town,Clearwater MN
4782,45.42152960000001,-75.69719309999998,4,4,4,4,4,4,8135,8136,Ottawa Ontario,Ottawa,Ontario,Canada,town,Ottawa ON Canada
4783,45.42357370000001,-91.4084923,5,5,5,0,5,5,1587,1588,Weyerhauser Wis,Weyerhaeuser,,Wisconsin,town,Weyerhaeuser WI
4784,45.4280149,-91.6598896,1,1,1,0,1,1,26240,26241,Canton Wis,Canton,,Wisconsin,town,Canton WI
4785,45.4316759,-84.99199920000002,1,1,1,0,1,1,253,254,Harbor Springs Mich,Harbor Springs,,Michigan,town,Harbor Springs MI
4786,45.433308,-98.7762231,1,1,1,0,1,1,2652,2653,Mina S Dak Feh 6,Mina,,South Dakota,town,Mina South Dakota
4787,45.4338529,-94.6397247,1,1,1,0,1,1,27371,27372,Roscoe Minn,Roscoe,,Minnesota,town,Roscoe MN
4788,45.43406829999999,12.3344721,1,1,1,0,1,1,5422,5423,San Marco Italy,San Marco,,Italy,town,San Marco Venice Italy
4789,45.4347445,-76.3518469,3,3,3,2,2,3,3372,3373,Armprior Ontario,Arnprior,Ontario,Canada,town,Arnprior ON Canada
4790,45.4353208,28.0079945,1,1,1,0,1,1,19239,19240,Galate Romania,Galati,,Romania,town,Galati Romania
4791,45.4361039,-104.0654932,1,1,1,0,1,1,1437,1438,Capitol Mont,Capitol,,Montana,town,Capitol MT
4792,45.436389,33.598611,2,2,2,0,2,2,22928,22929,Freidorf Russia,Freidorf,,Russia,town,Friedorf Ukraine
4793,45.44329860000001,-93.589962,2,2,2,0,2,2,14662,14663,Zimmerman Minn,Zimmerman,,Minnesota,town,Zimmerman MN
4794,45.44357760000001,-90.2982037,1,1,1,0,1,1,11719,11720,Ogema Wis,Ogema,,Wisconsin,town,Ogema WI
4795,45.4444193,-99.0292784,3,3,3,0,3,3,5834,5835,Ipswich S Dak,Ipswich,,South Dakota,town,Ipswich SD
4796,45.444849,-77.397577,1,1,1,1,1,1,6079,6080,Brudnell Ontario,Brudenell,Ontario,Canada,town,Brudenell ON KJ Canada
4797,45.4458332,-93.9977778,2,2,2,0,2,2,12642,12643,Clear Lake Minn,Clear Lake,,Minnesota,town,Clear Lake MN
4798,45.4474588,-98.0987093,5,5,5,0,5,5,2187,2188,Groton S Dak,Groton,,South Dakota,town,Groton SD
4799,45.44858789999999,-99.3387279,2,2,2,0,2,2,28026,28027,Roscoe S Dak,Roscoe,,South Dakota,town,Roscoe SD
4800,45.4513484,-92.554092,3,3,3,0,3,3,5732,5733,Centralia Wis,Centuria,,Wisconsin,town,Centuria WI
4801,45.4521807,-92.4546428,1,1,1,0,1,1,12662,12663,Balsam Lake Wis,Balsam Lake,,Wisconsin,town,Balsam Lake WI
4802,45.4530207,-95.0044608,24,24,24,0,24,24,1485,1486,Belgrade Minn,Belgrade,,Minnesota,town,Belgrade MN
4803,45.4530375,-99.6540068,14,14,14,0,14,14,404,405,Bowdle D T,Bowdle,,Dakota Territory,town,Bowdle SD
4804,45.4536111,-94.4277778,6,6,6,0,6,6,7110,7111,Cold Spring Minn,Cold Spring,,Minnesota,town,Cold Spring MN
4805,45.454111,-94.5199894,11,11,11,0,11,11,139,140,Richmond Minn,Richmond,,Minnesota,town,Richmond MN
4806,45.4557512,-94.5371061,1,1,1,0,1,1,16640,16641,New Richmond Minn,Richmond,,Minnesota,town,Richmond MN
4807,45.45690870000001,-91.27321059999998,1,1,1,0,1,1,14450,14451,Bruce Wis,Bruce,,Wisconsin,town,Bruce WI
4808,45.4585436,-95.3120008,1,1,1,0,1,1,9622,9623,Gilehrist Minn,Gilchrist Township,,Minnesota,town,Gilchrist Township MN
4809,45.4601436,-73.2959132,3,3,3,3,3,3,15009,15010,Chambly Basin Quebec,Bassin de Chambly,Quebec,Canada,county,Bassin de Chambly Quebec
4810,45.46024179999999,-96.4336704,9,9,9,0,9,9,502,503,Clinton Minn,Clinton,,Minnesota,town,Clinton MN
4811,45.46052020000001,-94.7963976,1,1,1,0,1,1,10680,10681,Lake Henry Minn,Lake Henry,,Minnesota,town,Lake Henry MN
4812,45.46113073,-92.44140429,1,1,0,0,1,1,18881,18882,Polk county Wis,,,Wisconsin,county,Polk County WI
4813,45.4646985,-98.4864829,27,27,27,0,27,27,2609,2610,Aberdeen S Dak,Aberdeen,,South Dakota,town,Aberdeen SD
4814,45.4660753,-98.2125969,1,1,1,0,1,1,23873,23874,James S Dak,James,,South Dakota,town,James SD
4815,45.4669018,-97.3937004,1,1,1,0,1,1,14041,14042,Grenville S Dak,Grenville,,South Dakota,town,Grenville SD
4816,45.4710792,-89.72985940000002,3,3,3,0,3,3,7354,7355,Tomahawk Wis,Tomahawk,,Wisconsin,town,Tomahawk WI
4817,45.4749199,-76.6877186,1,1,1,1,1,1,516,517,Renfrew Ontario,Renfrew,Ontario,Canada,town,Renfrew ON Canada
4818,45.47517620000001,-91.13322335,1,1,0,1,1,1,27454,27455,Rusk Wis,,Rusk,Wisconsin,county,Rusk County WI
4819,45.4752778,-94.3347222,4,4,4,0,4,4,8657,8658,Rockville Minn,Rockville,,Minnesota,town,Rockville MN
4820,45.47773370000001,-92.0751818,1,1,1,0,1,1,18949,18950,Comstock Wis,Comstock,,Wisconsin,town,Comstock WI
4821,45.4792331,-74.3022975,1,1,1,1,1,1,6086,6087,Regaud Quebec,Rigaud,Quebec,Canada,town,Rigaud QC JP Canada
4822,45.483333,15.55,1,1,1,0,1,1,18005,18006,Karlsiadt Serbia,Karlstadt,,Serbia,town,Karlovac Croatia
4823,45.485,20.549722,1,1,1,0,1,1,873,874,Bega St Gyorgy Hungary,Begaszentgyorgy,,Hungary,town,Zitiste Serbia
4824,45.49135,-92.7854919,1,1,1,0,1,1,30672,30673,Almenlund Minn,Almelund,,Minnesota,town,Almelund MN
4825,45.4955082,-97.8312098,3,3,3,0,3,3,1550,1551,Pierpont S Dak,Pierpont,,South Dakota,town,Pierpont SD
4826,45.49580220000001,-90.8940314,1,1,1,0,1,1,5779,5780,Glen Flora Wis,Glen Flora,,Wisconsin,town,Glen Flora WI
4827,45.4966667,-95.7966667,11,11,11,0,11,11,195,196,Hancock Minn Dee 9,Hancock,,Minnesota,town,Hancock MN
4828,45.4978617,-95.8049257,1,1,1,0,1,1,22056,22057,HancockMinn,Hancock,,Minnesota,town,Hancock MN
4829,45.5008614,-95.1247422,16,16,16,0,16,16,1579,1580,Brooten Minn,Brooten,,Minnesota,town,Brooten MN
4830,45.5016889,-73.567256,14,14,14,14,14,14,410,411,Montreal Quebec,Montreal,Quebec,Canada,town,Montreal QC Canada
4831,45.5019088,-94.6688941,4,4,4,0,4,4,2980,2981,St Martin Minn,St Martin,,Minnesota,town,St Martin MN
4832,45.50310870000001,-102.14954240000002,1,1,1,0,1,1,18843,18844,Grand Center S Dak,Grand Central,,South Dakota,town,Grand Central SD
4833,45.5033204,-99.8865083,4,4,4,0,4,4,4486,4487,Java S Dak,Java,,South Dakota,town,Java SD
4834,45.5049684,-90.812365,1,1,1,0,1,1,15044,15045,Ingram Wis,Ingram,,Wisconsin,town,Ingram WI
4835,45.5060682,-91.738225,14,14,14,0,14,14,2197,2198,Rice Lake Wis,Rice Lake,,Wisconsin,town,Rice Lake WI
4836,45.50637879999999,-100.0320657,2,2,2,0,2,2,19264,19265,Selby S Dak,Selby,,South Dakota,town,Selby SD
4837,45.5099624,-95.3200305,2,2,2,0,2,2,24908,24909,Terrace Minn,Terrace,,Minnesota,town,Terrace MN
4838,45.5102135,-92.9931054,2,2,2,0,2,2,10540,10541,North Branch Minn,North Branch,,Minnesota,town,North Branch MN
4839,45.5105258,-87.59761970000002,1,1,1,0,1,1,17215,17216,Talbot Mich,Talbot,,Michigan,town,Talbot MI
4840,45.5105708,-92.7703128,3,3,3,0,3,3,1755,1756,Amador Minn,Amador,,Minnesota,town,Amador Township MN
4841,45.5190941,-76.2475401,1,1,1,1,1,1,855,856,Quon Quebec,Quyon,Quebec,Canada,town,Quyon Quebec Canada
4842,45.52306220000001,-122.6764816,12,12,12,0,12,12,4286,4287,Portland Ore,Portland,,Oregon,town,Portland OR
4843,45.524687,-94.8294561,4,4,4,0,4,4,680,681,Spring Hill Minn,Spring Hill,,Minnesota,town,Spring Hill MN
4844,45.5274548,-95.4541948,1,1,1,0,1,1,5678,5679,Barsness Minn,Barsness,,Minnesota,town,Barsness Township MN
4845,45.5277225,15.0973373,1,1,1,0,1,1,26778,26779,Tanca Gura AustriaHungary,Tanca Gora,,AustriaHungary,town,Tanca Gora Slovenia
4846,45.5282498,-76.47603840000002,1,1,1,1,1,1,15408,15409,Bristol Quebec March20,Bristol,Quebec,Canada,town,Bristol Quebec
4847,45.530727,-76.39654399999998,1,1,1,1,1,1,15988,15989,Elmside Quebec,Elmside,Quebec,Canada,town,Elmside QC JX Canada
4848,45.531356,-90.5870909,1,1,1,0,1,1,27040,27041,Kennan Wis,Kennan,,Wisconsin,town,Kennan WI
4849,45.5321764,-92.019346,10,10,10,0,10,10,976,977,Cumberland Wis,Cumberland,,Wisconsin,town,Cumberland WI
4850,45.5327703,-100.2715173,1,1,1,0,1,1,24073,24074,Glenham S Dak,Glenham,,South Dakota,town,Glenham SD
4851,45.5372162,-100.4279129,1,1,1,0,1,1,4962,4963,Mobridge S Dak,Mobridge,,South Dakota,town,Mobridge SD
4852,45.5392349,-93.8199522,1,1,1,0,1,1,19690,19691,Santiago Minn,Santiago,,Minnesota,town,Santiago MN
4853,45.539935,-77.1010788,2,2,2,2,2,2,14962,14963,Eganville Ontario,Eganville,Ontario,Canada,town,Eganville ON KJ Canada
4854,45.54301629999999,-96.9547996,1,1,1,0,1,1,594,595,Peever S Dak,Peever,,South Dakota,town,Peever SD
4855,45.54512929999999,-95.0703313,1,1,1,0,1,1,22370,22371,Northfork Minn,North Fork Township,,Minnesota,town,North Fork Township MN
4856,45.5460749,-90.2865388,2,2,2,0,2,2,2177,2178,Prentice Wis,Prentice,,Wisconsin,town,Prentice WI
4857,45.549722,-103.975278,1,1,1,0,1,1,11635,11636,Camp Crook D T,Camp Crook,,Dakota Territory,town,Camp Crook SD
4858,45.5513581,-87.5756769,1,1,1,0,1,1,17220,17221,Bagley Mich,Bagley,,Michigan,town,Bagley MI
4859,45.5544592,-93.2644304,3,3,3,0,3,3,18327,18328,Cambridge Minn,Cambridge,,Minnesota,town,Cambridge MN
4860,45.5571872,-94.2241585,1,1,1,0,1,1,15093,15094,Waite Park Minn,Waite Park,,Minnesota,town,Waite Park MN
4861,45.5579451,-94.1632404,40,40,40,0,40,40,1979,1980,St Cloud Minn,St Cloud,,Minnesota,town,St Cloud MN
4862,45.5587227,-96.5599256,1,1,1,0,1,1,19052,19053,Barry Minn,Barry,,Minnesota,town,Barry MN
4863,45.56,-96.7116667,1,1,1,0,1,1,19934,19935,Beardsley Minn,Beardsley,,Minnesota,town,Beardsley MN
4864,45.5626167,-67.4300098,1,1,1,0,1,1,14545,14546,Vanceboro Me,Vanceboro,,Maine,town,Vanceboro ME
4865,45.5642046,-72.7127314,1,1,1,1,1,1,1694,1695,St Valarien Quebec,St Valarien,Quebec,Canada,town,SaintValariendeMilton QC JH Canada
4866,45.5643059,20.8447335,1,1,1,0,1,1,5371,5372,Johannesfeld Hungary,Ionhanisfeld,,Hungary,town,Ionhanisfeld Romania
4867,45.5647724,-94.317966,3,3,3,0,3,3,8072,8073,St Joseph Minn,St Joseph,,Minnesota,town,St Joseph MN
4868,45.5648612,-117.917434,1,1,1,0,1,1,16946,16947,Elgin Ore,Elgin,,Oregon,town,Elgin OR
4869,45.5688411,-96.4337288,3,3,3,0,3,3,9944,9945,Graceville Minn,Graceville,,Minnesota,town,Graceville MN
4870,45.569965,-93.5816278,8,8,8,0,8,8,1094,1095,Princeton Minn,Princeton,,Minnesota,town,Princeton MN
4871,45.5721885,-93.9344244,1,1,1,0,1,1,21019,21020,Duelm Minn,Duelm,,Minnesota,town,Duelm MN
4872,45.5727408,-96.295337,1,1,1,0,1,1,7277,7278,Johnson Minn,Johnson,,Minnesota,town,Johnson MN
4873,45.573295,-96.0475549,2,2,2,0,2,2,25742,25743,Alberta Minn,Alberta,,Minnesota,town,Alberta MN
4874,45.5736111,-95.2477778,2,2,2,0,2,2,21382,21383,Sedan Minn,Sedan,,Minnesota,town,Sedan MN
4875,45.5758333,-96.1730556,4,4,4,0,4,4,1018,1019,Chokio Minn,Chokio,,Minnesota,town,Chokio MN
4876,45.5760664,-92.4827001,3,3,3,0,3,3,1454,1455,Luck Wis,Luck,,Wisconsin,town,Luck WI
4877,45.5785837,-98.4120406,1,1,1,0,1,1,26141,26142,Ordway S Dak,Ordway,,South Dakota,town,Ordway SD
4878,45.5788675,-99.4748399,3,3,3,0,3,3,14600,14601,Hosmer S Dak,Hosmer,,South Dakota,town,Hosmer SD
4879,45.5805174,-93.0604963,1,1,1,0,1,1,16550,16551,Stark Minn,Stark,,Minnesota,town,Stark MN
4880,45.5860723,-92.9745964,3,3,3,0,3,3,3905,3906,Harris Minn,Harris,,Minnesota,town,Harris MN
4881,45.5864086,-75.4168654,1,1,1,1,1,1,6114,6115,Buckingham Quebec,Buckingham,Quebec,Canada,town,Buckingham Gatineau QC Canada
